text,label
forecast for New York next Tuesday afternoon,weather_query
is it raining at the office?,weather_query
weather for the school run tomorrow morning,weather_query
will it be sunny at 11 am in Madrid?,weather_query
check weather at the market this weekend,weather_query
forecast for Lisbon on Sunday evening,weather_query
what’s the low temperature for tonight?,weather_query
will it be raining in the city center?,weather_query
is there any chance of hail today?,weather_query
how’s the weather near the train station?,weather_query
forecast for Cape Town tomorrow morning,weather_query
is it warm in the garden right now?,weather_query
check temperature during lunchtime,weather_query
will it snow in Quebec next week?,weather_query
weather forecast for next Wednesday in Athens,weather_query
is it windy enough to fly a kite today?,weather_query
forecast for my lunch break at noon,weather_query
is it safe to jog this evening?,weather_query
what’s the temperature at the university?,weather_query
check weather in Seoul during the afternoon,weather_query
is it clear outside now?,weather_query
how hot will it be for the afternoon walk?,weather_query
will it rain overnight in Boston?,weather_query
forecast for my flight layover in Istanbul,weather_query
is it raining at the museum?,weather_query
weather for the farmers market Sunday morning,weather_query
forecast in Dubai this weekend,weather_query
will it storm this evening in Miami?,weather_query
how’s the weather looking on Tuesday?,weather_query
forecast for the zoo tomorrow morning,weather_query
check temperature before sunset,weather_query
is it humid in Tampa today?,weather_query
forecast for backyard barbecue on Saturday,weather_query
is it raining in the garden?,weather_query
will it be dry during the afternoon commute?,weather_query
what’s the chance of snow tonight?,weather_query
weather at my current location for tomorrow,weather_query
will it be freezing tomorrow morning?,weather_query
check rain forecast for my zip code,weather_query
how warm will it be at 3 pm?,weather_query
is it safe to ride my bike home?,weather_query
what’s the weather in Berlin this weekend?,weather_query
will it be sunny in Rome next Wednesday?,weather_query
how’s the weather at the museum this afternoon?,weather_query
forecast for tomorrow at the coffee shop,weather_query
is it snowing at my parents’ house?,weather_query
what’s the UV index this morning?,weather_query
will it be cold during my morning walk?,weather_query
weather forecast for the library at noon,weather_query
is there a thunderstorm coming later?,weather_query
will I need a sweater tonight?,weather_query
how’s the weather for Thursday’s picnic?,weather_query
what’s the weather in Dublin at 7 am?,weather_query
is it going to rain during my meeting?,weather_query
forecast for tomorrow in the city center,weather_query
how hot will it get in the desert today?,weather_query
will it be cloudy this evening in Milan?,weather_query
check weather conditions for my drive to work,weather_query
is there a chance of drizzle this afternoon?,weather_query
what’s the temperature at school pickup time?,weather_query
weather for fishing trip on Saturday morning,weather_query
will it be sunny for the soccer game?,weather_query
is it still raining at the cafe?,weather_query
check if there’s fog on the highway,weather_query
will the weather clear up later today?,weather_query
show me the latest news,news_update
what’s in the news today?,news_update
give me a news update from the BBC,news_update
any breaking news this morning?,news_update
latest tech news from Wired,news_update
what’s happening in world news right now?,news_update
show me top headlines from The Guardian,news_update
get me business news for today,news_update
update me on the Ukraine situation,news_update
what’s the latest political news in the US?,news_update
give me the latest headlines in sports,news_update
what’s new in climate change news this week?,news_update
any new developments in AI?,news_update
news from New York Times about China,news_update
show me today’s entertainment news,news_update
what are people saying about Elon Musk today?,news_update
any updates on the presidential race?,news_update
tech headlines from this morning,news_update
get me science news for the last 24 hours,news_update
give me the latest health news,news_update
update me on the Israel-Gaza conflict,news_update
what’s the top story in finance?,news_update
any celebrity news today?,news_update
show me news about the stock market crash,news_update
get today’s news about inflation,news_update
what are the top stories on CNN right now?,news_update
show me breaking world news for today,news_update
give me the latest headlines from Reuters,news_update
any news about the economy this week?,news_update
sports news from the last 24 hours,news_update
show me news about Taylor Swift,news_update
get me the latest COVID-19 news,news_update
news update from the UK,news_update
what’s going on in French politics?,news_update
give me the latest tech trends in Silicon Valley,news_update
what’s the news in India today?,news_update
show me political headlines from the last three days,news_update
update me on the Paris climate summit,news_update
any recent news about NASA?,news_update
top news stories from NPR today,news_update
get me crime news from New York,news_update
what’s trending in US news?,news_update
what’s the latest on the Trump trial?,news_update
show me economic news in Germany,news_update
any news from Africa this week?,news_update
get me updates from Wall Street,news_update
latest news about Joe Biden,news_update
update me on the UK royal family,news_update
give me local news from San Francisco,news_update
show me today’s headlines in education,news_update
what’s the top story in The Washington Post?,news_update
show me environmental news from this week,news_update
get updates on electric vehicles,news_update
give me technology news from the past 7 days,news_update
what’s happening in the Middle East?,news_update
get me the latest sports results,news_update
show me music industry news,news_update
give me updates on the war in Sudan,news_update
latest news about climate protests,news_update
what’s new in space exploration?,news_update
get political headlines from The Economist,news_update
show me business news from Japan,news_update
update me on the latest global conflicts,news_update
what are the trending news topics today?,news_update
